,Link,Address,Beds,Rent
1047,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,726 - $3,093"
1048,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,3402-3453 N Elaine Pl,1-3 Br,"$1,672 - $3,840"
1049,https://web.archive.org/web/20160312053303/https://www.apartments.com/chicago-il/,220 W Illinois St,Studio - 2 Br,"$2,025 - $4,145"
1050,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,765 W Adams St,Studio - 3 Br,"$1,659 - $9,350"
1051,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,730 - $3,093"
1052,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,774 - $3,600"
1053,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,624 - $4,583"
1054,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,238 - $7,591"
1055,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
1056,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,401-465 E Illinois St,Studio - 2 Br,"$1,775 - $4,445"
1057,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,724 - $3,806"
1058,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,305 - $4,000"
1059,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,561 - $3,509"
1060,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$2,079 - $5,471"
1061,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,3402-3453 N Elaine Pl,1-3 Br,"$1,672 - $3,840"
1062,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,Studio,Call for Rent
1063,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,495"
1064,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,660 - $3,947"
1065,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,475 - $3,990"
1066,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,37 W Van Buren St,Studio - 4 Br,"$924 - $2,145"
1067,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 4 Br,"$2,061 - $12,878"
1068,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,236 - $2,994"
1069,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,562 - $3,443"
1070,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,850 N Lake Shore Dr,Studio - 3 Br,"$2,360 - $10,000"
1071,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,500 E 33rd St,Studio - 3 Br,"$879 - $2,000"
1072,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,11 S Green St,Studio - 2 Br,"$1,584 - $3,425"
1073,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$1,687 - $3,939"
1074,https://web.archive.org/web/20160314120857/https://www.apartments.com/chicago-il/,340 E North Water St,Studio - 3 Br,"$1,819 - $11,025"
1075,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,724 - $3,806"
1076,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,401-465 E Illinois St,Studio - 2 Br,"$1,775 - $4,445"
1077,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,647 - $3,721"
1078,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,220 - $7,578"
1079,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,236 - $2,994"
1080,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,815 - $6,337"
1081,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,475 - $3,985"
1082,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,603 - $4,652"
1083,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,730 - $3,093"
1084,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$2,079 - $5,518"
1085,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,345 - $4,000"
1086,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,3402-3453 N Elaine Pl,1-3 Br,"$1,672 - $3,840"
1087,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,220 W Illinois St,Studio - 2 Br,"$2,025 - $4,145"
1088,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,37 W Van Buren St,Studio - 4 Br,$924
1089,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,575 - $3,577"
1090,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$1,687 - $3,968"
1091,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 4 Br,"$2,061 - $12,878"
1092,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Br,"$1,427 - $5,781"
1093,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,340 E North Water St,Studio - 3 Br,"$1,819 - $11,025"
1094,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,765 W Adams St,Studio - 3 Br,"$1,659 - $9,350"
1095,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,865 - $4,525"
1096,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,500 E 33rd St,Studio - 3 Br,"$879 - $2,000"
1097,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,777 - $3,600"
1098,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,369 - $3,623"
1099,https://web.archive.org/web/20160315130901/https://www.apartments.com/chicago-il/,850 N Lake Shore Dr,Studio - 3 Br,"$2,360 - $10,000"
1100,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,220 W Illinois St,Studio - 2 Br,"$2,025 - $4,145"
1101,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 4 Br,"$2,061 - $12,878"
1102,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,575 - $3,480"
1103,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$2,083 - $3,968"
1104,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Br,"$1,775 - $3,700"
1105,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,707 N Wells St,1-3 Br,"$2,740 - $5,621"
1106,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,721 - $2,479"
1107,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,561 - $4,784"
1108,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,343 W Wolf Point Plz,Studio - 3 Br,"$1,741 - $10,617"
1109,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,892 - $3,677"
1110,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,647 - $5,033"
1111,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$1,940 - $5,283"
1112,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,11 S Green St,Studio - 2 Br,"$1,584 - $3,425"
1113,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,780 - $3,980"
1114,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Br,"$1,427 - $5,781"
1115,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,220 - $7,591"
1116,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,495"
1117,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,777 - $3,600"
1118,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,325 - $4,000"
1119,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,437 - $3,623"
1120,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,236 - $2,994"
1121,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Br,"$1,823 - $7,987"
1122,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
1123,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,419 - $2,699"
1124,https://web.archive.org/web/20160316192132/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,960 - $4,525"
1125,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,500 E 33rd St,Studio - 3 Br,"$879 - $2,000"
1126,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,325 - $4,000"
1127,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 4 Br,"$2,061 - $12,878"
1128,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Br,"$1,427 - $5,781"
1129,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,561 - $4,720"
1130,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,850 N Lake Shore Dr,Studio - 3 Br,"$2,360 - $10,000"
1131,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,236 - $2,994"
1132,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,575 - $3,480"
1133,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,220 - $7,591"
1134,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Br,"$1,775 - $3,700"
1135,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,Studio,Call for Rent
1136,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,960 - $4,525"
1137,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,745 - $6,337"
1138,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,765 W Adams St,Studio - 3 Br,"$1,659 - $9,350"
1139,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$2,080 - $3,968"
1140,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
1141,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,780 - $3,980"
1142,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,730 - $3,093"
1143,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,340 E North Water St,Studio - 3 Br,"$1,819 - $11,025"
1144,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,807 - $3,677"
1145,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,3402-3453 N Elaine Pl,1-3 Br,"$1,672 - $3,840"
1146,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,683 - $2,479"
1147,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,1642-1660 E 56th St,Studio - 3 Br,"$1,105 - $2,530"
1148,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,11 S Green St,Studio - 2 Br,"$1,584 - $3,425"
1149,https://web.archive.org/web/20160316153212/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,777 - $3,600"
1150,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,11 S Green St,Studio - 2 Br,"$1,584 - $3,425"
1151,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,220 W Illinois St,Studio - 2 Br,"$2,075 - $4,145"
1152,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,575 - $3,480"
1153,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$2,016 - $3,900"
1154,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 4 Br,"$2,061 - $12,878"
1155,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Br,"$1,775 - $3,700"
1156,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,707 N Wells St,1-3 Br,"$2,740 - $5,621"
1157,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,721 - $2,479"
1158,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,561 - $4,822"
1159,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,343 W Wolf Point Plz,Studio - 3 Br,"$1,741 - $10,617"
1160,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,802 - $3,677"
1161,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$1,940 - $5,330"
1162,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,1-3 Br,"$1,803 - $4,655"
1163,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,1642-1660 E 56th St,Studio - 3 Br,"$1,180 - $2,250"
1164,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 2 Br,"$1,905 - $4,035"
1165,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Br,"$1,427 - $5,294"
1166,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,271 - $7,591"
1167,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,495"
1168,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,777 - $3,600"
1169,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,305 - $4,045"
1170,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,419 - $2,679"
1171,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,236 - $2,994"
1172,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,547 - $3,623"
1173,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Br,"$1,823 - $7,987"
1174,https://web.archive.org/web/20160317231004/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
1175,https://web.archive.org/web/20160317205704/https://www.apartments.com/chicago-il/,11 S Green St,Studio - 2 Br,"$1,584 - $3,425"
